split_name,document_id,transform_number,origin_class,generation_channel,prob_baseline,prob_transformed,delta_prob,applied_no_change,input_unchanged,features_match,sentinel_bound,status
holdout_model_OpenAI,human_hard_rusltc_0003,4,H,,0.0320332111,0.0320332111,0.0000000000,1,1,1,3.450723e-06,ok
holdout_prompt_P1,human_hard_rusltc_0003,4,H,,0.0014683888,0.0014683888,-0.0000000000,1,1,1,3.791761e-07,ok
holdout_prompt_P2,human_hard_rusltc_0003,4,H,,0.0014667918,0.0014667918,0.0000000000,1,1,1,3.444579e-07,ok
holdout_prompt_P3,human_hard_rusltc_0003,4,H,,0.0001849276,0.0001849276,0.0000000000,1,1,1,3.273380e-08,ok
holdout_source,human_hard_rusltc_0003,4,H,,0.0455882500,0.0455882500,-0.0000000000,1,1,1,5.450865e-06,ok
holdout_time,human_hard_rusltc_0003,4,H,,0.0183233607,0.0183233607,-0.0000000000,1,1,1,2.374273e-06,ok
holdout_topic,human_hard_rusltc_0003,4,H,,0.0064632908,0.0064632908,0.0000000000,1,1,1,1.284475e-06,ok
holdout_author,human_hard_rusltc_0055,4,H,,0.0582199561,0.0582199561,0.0000000000,1,1,1,7.588226e-06,ok
holdout_genre_analytics,human_hard_rusltc_0055,4,H,,0.0072352231,0.0072352231,-0.0000000000,1,1,1,1.411849e-06,ok
holdout_genre_commercial,human_hard_rusltc_0055,4,H,,0.0143498939,0.0143498939,0.0000000000,1,1,1,2.399902e-06,ok
holdout_genre_news,human_hard_rusltc_0055,4,H,,0.0277511730,0.0277511730,0.0000000000,1,1,1,3.532090e-06,ok
holdout_genre_prose,human_hard_rusltc_0055,4,H,,0.1062311658,0.1062311658,0.0000000000,1,1,1,6.569122e-06,ok
holdout_genre_science,human_hard_rusltc_0055,4,H,,0.0277511730,0.0277511730,0.0000000000,1,1,1,3.532090e-06,ok
holdout_genre_seo,human_hard_rusltc_0055,4,H,,0.0005373108,0.0005373108,0.0000000000,1,1,1,2.415850e-07,ok
holdout_genre_translation,human_hard_rusltc_0055,4,H,,0.0277511730,0.0277511730,0.0000000000,1,1,1,3.532090e-06,ok
holdout_model_Anthropic,human_hard_rusltc_0055,4,H,,0.0025818291,0.0025818291,0.0000000000,1,1,1,6.190318e-07,ok
holdout_model_DeepSeek,human_hard_rusltc_0055,4,H,,0.1143759899,0.1143759899,0.0000000000,1,1,1,6.748397e-06,ok
holdout_model_NVIDIA,human_hard_rusltc_0055,4,H,,0.0580290900,0.0580290900,0.0000000000,1,1,1,6.954547e-06,ok
holdout_model_OpenAI,human_hard_rusltc_0055,4,H,,0.0277121680,0.0277121680,0.0000000000,1,1,1,2.998572e-06,ok
holdout_prompt_P1,human_hard_rusltc_0055,4,H,,0.0021434809,0.0021434809,0.0000000000,1,1,1,5.531282e-07,ok
holdout_prompt_P2,human_hard_rusltc_0055,4,H,,0.0029819273,0.0029819273,0.0000000000,1,1,1,6.992062e-07,ok
holdout_prompt_P3,human_hard_rusltc_0055,4,H,,0.0002256256,0.0002256256,0.0000000000,1,1,1,3.993607e-08,ok
holdout_source,human_hard_rusltc_0055,4,H,,0.0757376774,0.0757376774,0.0000000000,1,1,1,8.769685e-06,ok
holdout_time,human_hard_rusltc_0055,4,H,,0.0305939127,0.0305939127,0.0000000000,1,1,1,3.914694e-06,ok
holdout_topic,human_hard_rusltc_0055,4,H,,0.0033216244,0.0033216244,0.0000000000,1,1,1,6.622067e-07,ok
holdout_author,human_hard_rusltc_0068,4,H,,0.0000154530,0.0000154529,-0.0000000001,1,1,1,2.138569e-10,ok
holdout_genre_analytics,human_hard_rusltc_0068,4,H,,0.0000005069,0.0000005069,-0.0000000000,1,1,1,9.963453e-12,ok
holdout_genre_commercial,human_hard_rusltc_0068,4,H,,0.0000012972,0.0000012972,-0.0000000000,1,1,1,2.201006e-11,ok
holdout_genre_news,human_hard_rusltc_0068,4,H,,0.0000457593,0.0000457590,-0.0000000003,1,1,1,5.990041e-10,ok
holdout_genre_prose,human_hard_rusltc_0068,4,H,,0.0059221771,0.0059221567,-0.0000000204,1,1,1,4.073151e-08,ok
holdout_genre_science,human_hard_rusltc_0068,4,H,,0.0000457593,0.0000457590,-0.0000000003,1,1,1,5.990041e-10,ok
holdout_genre_seo,human_hard_rusltc_0068,4,H,,0.0000000020,0.0000000020,-0.0000000000,1,1,1,9.008286e-14,ok
holdout_genre_translation,human_hard_rusltc_0068,4,H,,0.0000457593,0.0000457590,-0.0000000003,1,1,1,5.990041e-10,ok
holdout_model_Anthropic,human_hard_rusltc_0068,4,H,,0.0000000259,0.0000000259,-0.0000000000,1,1,1,6.233632e-13,ok
holdout_model_DeepSeek,human_hard_rusltc_0068,4,H,,0.0072138293,0.0072138054,-0.0000000239,1,1,1,4.771298e-08,ok
holdout_model_NVIDIA,human_hard_rusltc_0068,4,H,,0.0000217310,0.0000217309,-0.0000000001,1,1,1,2.764737e-10,ok
holdout_model_OpenAI,human_hard_rusltc_0068,4,H,,0.0000842489,0.0000842484,-0.0000000005,1,1,1,9.375061e-10,ok
holdout_prompt_P1,human_hard_rusltc_0068,4,H,,0.0000000476,0.0000000476,-0.0000000000,1,1,1,1.230232e-12,ok
holdout_prompt_P2,human_hard_rusltc_0068,4,H,,0.0000000672,0.0000000672,-0.0000000000,1,1,1,1.580351e-12,ok
holdout_prompt_P3,human_hard_rusltc_0068,4,H,,0.0000000000,0.0000000000,-0.0000000000,1,1,1,4.631447e-16,ok
holdout_source,human_hard_rusltc_0068,4,H,,0.0000586094,0.0000586090,-0.0000000004,1,1,1,7.342022e-10,ok
holdout_time,human_hard_rusltc_0068,4,H,,0.0000873401,0.0000873396,-0.0000000006,1,1,1,1.152737e-09,ok
holdout_topic,human_hard_rusltc_0068,4,H,,0.0000029004,0.0000029004,-0.0000000000,1,1,1,5.801466e-11,ok
holdout_author,human_hard_rusltc_0073,4,H,,0.0623789507,0.0623789507,-0.0000000000,1,1,1,8.094394e-07,ok
holdout_genre_analytics,human_hard_rusltc_0073,4,H,,0.0124656699,0.0124656699,0.0000000000,1,1,1,2.419680e-07,ok
holdout_genre_commercial,human_hard_rusltc_0073,4,H,,0.0202206950,0.0202206950,0.0000000000,1,1,1,3.361603e-07,ok
holdout_genre_news,human_hard_rusltc_0073,4,H,,0.0439062499,0.0439062499,0.0000000000,1,1,1,5.495406e-07,ok
holdout_genre_prose,human_hard_rusltc_0073,4,H,,0.2510364876,0.2510364876,0.0000000000,1,1,1,1.300851e-06,ok
holdout_genre_science,human_hard_rusltc_0073,4,H,,0.0439062499,0.0439062499,0.0000000000,1,1,1,5.495406e-07,ok
holdout_genre_seo,human_hard_rusltc_0073,4,H,,0.0010438353,0.0010438353,-0.0000000000,1,1,1,4.690900e-08,ok
holdout_genre_translation,human_hard_rusltc_0073,4,H,,0.0439062499,0.0439062499,0.0000000000,1,1,1,5.495406e-07,ok
holdout_model_Anthropic,human_hard_rusltc_0073,4,H,,0.0045771402,0.0045771402,0.0000000000,1,1,1,1.095242e-07,ok
holdout_model_DeepSeek,human_hard_rusltc_0073,4,H,,0.1610949596,0.1610949596,0.0000000000,1,1,1,9.003494e-07,ok
holdout_model_NVIDIA,human_hard_rusltc_0073,4,H,,0.0625870443,0.0625870443,0.0000000000,1,1,1,7.464504e-07,ok
holdout_model_OpenAI,human_hard_rusltc_0073,4,H,,0.0510646574,0.0510646574,0.0000000000,1,1,1,5.392699e-07,ok
holdout_prompt_P1,human_hard_rusltc_0073,4,H,,0.0043721510,0.0043721510,0.0000000000,1,1,1,1.125720e-07,ok
holdout_prompt_P2,human_hard_rusltc_0073,4,H,,0.0057480670,0.0057480670,0.0000000000,1,1,1,1.344075e-07,ok
holdout_prompt_P3,human_hard_rusltc_0073,4,H,,0.0003971964,0.0003971964,-0.0000000000,1,1,1,7.029229e-09,ok
holdout_source,human_hard_rusltc_0073,4,H,,0.0751377084,0.0751377084,0.0000000000,1,1,1,8.705862e-07,ok
holdout_time,human_hard_rusltc_0073,4,H,,0.0382123459,0.0382123459,0.0000000000,1,1,1,4.851097e-07,ok
holdout_topic,human_hard_rusltc_0073,4,H,,0.0127780746,0.0127780746,-0.0000000000,1,1,1,2.523296e-07,ok
holdout_author,human_news_buriy_2014_0027,4,H,,0.0022130446,0.0022130446,0.0000000000,1,1,1,3.055955e-08,ok
holdout_genre_analytics,human_news_buriy_2014_0027,4,H,,0.0000627088,0.0000627088,0.0000000000,1,1,1,1.232512e-09,ok
holdout_genre_commercial,human_news_buriy_2014_0027,4,H,,0.0000437137,0.0000437137,0.0000000000,1,1,1,7.416871e-10,ok
holdout_genre_news,human_news_buriy_2014_0027,4,H,,0.0008139916,0.0008139916,0.0000000000,1,1,1,1.064729e-08,ok
holdout_genre_prose,human_news_buriy_2014_0027,4,H,,0.0438359312,0.0438359312,-0.0000000000,1,1,1,2.899965e-07,ok
holdout_genre_science,human_news_buriy_2014_0027,4,H,,0.0008139916,0.0008139916,0.0000000000,1,1,1,1.064729e-08,ok
holdout_genre_seo,human_news_buriy_2014_0027,4,H,,0.0000000031,0.0000000031,-0.0000000000,1,1,1,1.414399e-13,ok
holdout_genre_translation,human_news_buriy_2014_0027,4,H,,0.0008139916,0.0008139916,0.0000000000,1,1,1,1.064729e-08,ok
holdout_model_Anthropic,human_news_buriy_2014_0027,4,H,,0.0000029624,0.0000029624,0.0000000000,1,1,1,7.121264e-11,ok
holdout_model_DeepSeek,human_news_buriy_2014_0027,4,H,,0.0282941226,0.0282941226,0.0000000000,1,1,1,1.831671e-07,ok
holdout_model_NVIDIA,human_news_buriy_2014_0027,4,H,,0.0024206414,0.0024206414,0.0000000000,1,1,1,3.072299e-08,ok
holdout_model_OpenAI,human_news_buriy_2014_0027,4,H,,0.0010752183,0.0010752183,0.0000000000,1,1,1,1.195304e-08,ok
holdout_prompt_P1,human_news_buriy_2014_0027,4,H,,0.0000027802,0.0000027802,0.0000000000,1,1,1,7.189812e-11,ok
holdout_prompt_P2,human_news_buriy_2014_0027,4,H,,0.0000033575,0.0000033575,0.0000000000,1,1,1,7.896333e-11,ok
holdout_prompt_P3,human_news_buriy_2014_0027,4,H,,0.0000008712,0.0000008712,0.0000000000,1,1,1,1.542438e-11,ok
holdout_source,human_news_buriy_2014_0027,4,H,,0.0036310146,0.0036310146,0.0000000000,1,1,1,4.532366e-08,ok
holdout_time,human_news_buriy_2014_0027,4,H,,0.0006832287,0.0006832287,-0.0000000000,1,1,1,9.012106e-09,ok
holdout_topic,human_news_buriy_2014_0027,4,H,,0.0000599204,0.0000599204,0.0000000000,1,1,1,1.198497e-09,ok
holdout_author,human_news_buriy_2014_0034,4,H,,0.0167918389,0.0167917246,-0.0000001142,1,1,1,2.284861e-07,ok
holdout_genre_analytics,human_news_buriy_2014_0034,4,H,,0.0049374644,0.0049374161,-0.0000000483,1,1,1,9.656954e-08,ok
holdout_genre_commercial,human_news_buriy_2014_0034,4,H,,0.0233626531,0.0233624595,-0.0000001936,1,1,1,3.871454e-07,ok
holdout_genre_news,human_news_buriy_2014_0034,4,H,,0.0251726682,0.0251725075,-0.0000001606,1,1,1,3.212382e-07,ok
holdout_genre_prose,human_news_buriy_2014_0034,4,H,,0.1909913671,0.1909908326,-0.0000005345,1,1,1,1.069045e-06,ok
holdout_genre_science,human_news_buriy_2014_0034,4,H,,0.0251726682,0.0251725075,-0.0000001606,1,1,1,3.212382e-07,ok
holdout_genre_seo,human_news_buriy_2014_0034,4,H,,0.0018265636,0.0018265226,-0.0000000410,1,1,1,8.201794e-08,ok
holdout_genre_translation,human_news_buriy_2014_0034,4,H,,0.0251726682,0.0251725075,-0.0000001606,1,1,1,3.212382e-07,ok
holdout_model_Anthropic,human_news_buriy_2014_0034,4,H,,0.0013970258,0.0013970090,-0.0000000168,1,1,1,3.353515e-08,ok
holdout_model_DeepSeek,human_news_buriy_2014_0034,4,H,,0.1383491331,0.1383487360,-0.0000003971,1,1,1,7.941875e-07,ok
holdout_model_NVIDIA,human_news_buriy_2014_0034,4,H,,0.0191383575,0.0191382380,-0.0000001194,1,1,1,2.388335e-07,ok
holdout_model_OpenAI,human_news_buriy_2014_0034,4,H,,0.0318559723,0.0318558006,-0.0000001716,1,1,1,3.432240e-07,ok
holdout_prompt_P1,human_news_buriy_2014_0034,4,H,,0.0028086607,0.0028086245,-0.0000000362,1,1,1,7.242864e-08,ok
holdout_prompt_P2,human_news_buriy_2014_0034,4,H,,0.0019061155,0.0019060931,-0.0000000224,1,1,1,4.474255e-08,ok
holdout_prompt_P3,human_news_buriy_2014_0034,4,H,,0.0000065259,0.0000065258,-0.0000000001,1,1,1,1.155334e-10,ok
holdout_source,human_news_buriy_2014_0034,4,H,,0.0293658256,0.0293656471,-0.0000001785,1,1,1,3.570853e-07,ok
holdout_time,human_news_buriy_2014_0034,4,H,,0.0243440914,0.0243439346,-0.0000001568,1,1,1,3.135051e-07,ok
holdout_topic,human_news_buriy_2014_0034,4,H,,0.0147652693,0.0147651238,-0.0000001455,1,1,1,2.909812e-07,ok
holdout_author,human_news_gazeta_0031,4,H,,0.0511927082,0.0511927082,0.0000000000,1,1,1,6.722101e-07,ok
holdout_genre_analytics,human_news_gazeta_0031,4,H,,0.0120222429,0.0120222429,0.0000000000,1,1,1,2.334655e-07,ok
holdout_genre_commercial,human_news_gazeta_0031,4,H,,0.0062109517,0.0062109517,0.0000000000,1,1,1,1.047308e-07,ok
holdout_genre_news,human_news_gazeta_0031,4,H,,0.0324939844,0.0324939844,-0.0000000000,1,1,1,4.115566e-07,ok
holdout_genre_prose,human_news_gazeta_0031,4,H,,0.1604583837,0.1604583837,0.0000000000,1,1,1,9.320406e-07,ok
holdout_genre_science,human_news_gazeta_0031,4,H,,0.0324939844,0.0324939844,-0.0000000000,1,1,1,4.115566e-07,ok
holdout_genre_seo,human_news_gazeta_0031,4,H,,0.0008399330,0.0008399330,0.0000000000,1,1,1,3.775352e-08,ok
holdout_genre_translation,human_news_gazeta_0031,4,H,,0.0324939844,0.0324939844,-0.0000000000,1,1,1,4.115566e-07,ok
holdout_model_Anthropic,human_news_gazeta_0031,4,H,,0.0018648598,0.0018648598,0.0000000000,1,1,1,4.474492e-08,ok
holdout_model_DeepSeek,human_news_gazeta_0031,4,H,,0.1690459168,0.1690459168,0.0000000000,1,1,1,9.358324e-07,ok
holdout_model_NVIDIA,human_news_gazeta_0031,4,H,,0.0598269397,0.0598269397,0.0000000000,1,1,1,7.156327e-07,ok
holdout_model_OpenAI,human_news_gazeta_0031,4,H,,0.0226623451,0.0226623451,0.0000000000,1,1,1,2.464896e-07,ok
holdout_prompt_P1,human_news_gazeta_0031,4,H,,0.0015192345,0.0015192345,-0.0000000000,1,1,1,3.922858e-08,ok
holdout_prompt_P2,human_news_gazeta_0031,4,H,,0.0022194336,0.0022194336,0.0000000000,1,1,1,5.208137e-08,ok
holdout_prompt_P3,human_news_gazeta_0031,4,H,,0.0004708402,0.0004708402,0.0000000000,1,1,1,8.331897e-09,ok
holdout_source,human_news_gazeta_0031,4,H,,0.0986838738,0.0986838738,0.0000000000,1,1,1,1.114295e-06,ok
holdout_time,human_news_gazeta_0031,4,H,,0.0369027652,0.0369027652,0.0000000000,1,1,1,4.691223e-07,ok
holdout_topic,human_news_gazeta_0031,4,H,,0.0099630796,0.0099630796,-0.0000000000,1,1,1,1.973027e-07,ok
holdout_author,human_news_gazeta_0040,4,H,,0.0298224948,0.0298224948,0.0000000000,1,1,1,4.004185e-07,ok
holdout_genre_analytics,human_news_gazeta_0040,4,H,,0.0062656918,0.0062656918,0.0000000000,1,1,1,1.223853e-07,ok
holdout_genre_commercial,human_news_gazeta_0040,4,H,,0.0111804038,0.0111804038,0.0000000000,1,1,1,1.875844e-07,ok
holdout_genre_news,human_news_gazeta_0040,4,H,,0.0192485111,0.0192485111,0.0000000000,1,1,1,2.471321e-07,ok
holdout_genre_prose,human_news_gazeta_0040,4,H,,0.2138567267,0.2138567267,0.0000000000,1,1,1,1.163201e-06,ok
holdout_genre_science,human_news_gazeta_0040,4,H,,0.0192485111,0.0192485111,0.0000000000,1,1,1,2.471321e-07,ok
holdout_genre_seo,human_news_gazeta_0040,4,H,,0.0000074409,0.0000074409,-0.0000000000,1,1,1,3.347360e-10,ok
holdout_genre_translation,human_news_gazeta_0040,4,H,,0.0192485111,0.0192485111,0.0000000000,1,1,1,2.471321e-07,ok
holdout_model_Anthropic,human_news_gazeta_0040,4,H,,0.0012361827,0.0012361827,-0.0000000000,1,1,1,2.967930e-08,ok
holdout_model_DeepSeek,human_news_gazeta_0040,4,H,,0.1303829627,0.1303829627,0.0000000000,1,1,1,7.553796e-07,ok
holdout_model_NVIDIA,human_news_gazeta_0040,4,H,,0.0320585831,0.0320585831,-0.0000000000,1,1,1,3.948017e-07,ok
holdout_model_OpenAI,human_news_gazeta_0040,4,H,,0.0194019567,0.0194019567,0.0000000000,1,1,1,2.117316e-07,ok
holdout_prompt_P1,human_news_gazeta_0040,4,H,,0.0020953938,0.0020953938,0.0000000000,1,1,1,5.407454e-08,ok
holdout_prompt_P2,human_news_gazeta_0040,4,H,,0.0014026104,0.0014026104,0.0000000000,1,1,1,3.294069e-08,ok
holdout_prompt_P3,human_news_gazeta_0040,4,H,,0.0000125212,0.0000125212,0.0000000000,1,1,1,2.216748e-10,ok
holdout_source,human_news_gazeta_0040,4,H,,0.0490589288,0.0490589288,0.0000000000,1,1,1,5.844514e-07,ok
holdout_time,human_news_gazeta_0040,4,H,,0.0159144323,0.0159144323,0.0000000000,1,1,1,2.067193e-07,ok
holdout_topic,human_news_gazeta_0040,4,H,,0.0080081664,0.0080081664,0.0000000000,1,1,1,1.589019e-07,ok
holdout_author,human_news_lenta_0001,4,H,,0.0691331544,0.0691331544,-0.0000000000,1,1,1,8.906209e-07,ok
holdout_genre_analytics,human_news_lenta_0001,4,H,,0.0152511504,0.0152511504,0.0000000000,1,1,1,2.952012e-07,ok
holdout_genre_commercial,human_news_lenta_0001,4,H,,0.0336643036,0.0336643036,0.0000000000,1,1,1,5.519754e-07,ok
holdout_genre_news,human_news_lenta_0001,4,H,,0.0519090441,0.0519090441,0.0000000000,1,1,1,6.442672e-07,ok
holdout_genre_prose,human_news_lenta_0001,4,H,,0.3436539542,0.3436539542,0.0000000000,1,1,1,1.560574e-06,ok
holdout_genre_science,human_news_lenta_0001,4,H,,0.0519090441,0.0519090441,0.0000000000,1,1,1,6.442672e-07,ok
holdout_genre_seo,human_news_lenta_0001,4,H,,0.0004883051,0.0004883051,0.0000000000,1,1,1,2.195619e-08,ok
holdout_genre_translation,human_news_lenta_0001,4,H,,0.0519090441,0.0519090441,0.0000000000,1,1,1,6.442672e-07,ok
holdout_model_Anthropic,human_news_lenta_0001,4,H,,0.0049697346,0.0049697346,0.0000000000,1,1,1,1.188715e-07,ok
holdout_model_DeepSeek,human_news_lenta_0001,4,H,,0.2127670688,0.2127670688,0.0000000000,1,1,1,1.115897e-06,ok
holdout_model_NVIDIA,human_news_lenta_0001,4,H,,0.0803867542,0.0803867542,0.0000000000,1,1,1,9.405357e-07,ok
holdout_model_OpenAI,human_news_lenta_0001,4,H,,0.0480440549,0.0480440549,0.0000000000,1,1,1,5.089857e-07,ok
holdout_prompt_P1,human_news_lenta_0001,4,H,,0.0075822235,0.0075822235,0.0000000000,1,1,1,1.945939e-07,ok
holdout_prompt_P2,human_news_lenta_0001,4,H,,0.0058395580,0.0058395580,0.0000000000,1,1,1,1.365343e-07,ok
holdout_prompt_P3,human_news_lenta_0001,4,H,,0.0000484765,0.0000484765,-0.0000000000,1,1,1,8.581933e-10,ok
holdout_source,human_news_lenta_0001,4,H,,0.1094385171,0.1094385171,0.0000000000,1,1,1,1.220986e-06,ok
holdout_time,human_news_lenta_0001,4,H,,0.0473208230,0.0473208230,-0.0000000000,1,1,1,5.950535e-07,ok
holdout_topic,human_news_lenta_0001,4,H,,0.0234036075,0.0234036075,-0.0000000000,1,1,1,4.571787e-07,ok
holdout_author,human_news_lenta_0016,4,H,,0.0010301715,0.0010301715,-0.0000000000,1,1,1,1.424232e-08,ok
holdout_genre_analytics,human_news_lenta_0016,4,H,,0.0008407849,0.0008407849,0.0000000000,1,1,1,1.651238e-08,ok
holdout_genre_commercial,human_news_lenta_0016,4,H,,0.0008357698,0.0008357698,0.0000000000,1,1,1,1.416921e-08,ok
holdout_genre_news,human_news_lenta_0016,4,H,,0.0088620986,0.0088620986,0.0000000000,1,1,1,1.149856e-07,ok
holdout_genre_prose,human_news_lenta_0016,4,H,,0.1100014858,0.1100014858,0.0000000000,1,1,1,6.773576e-07,ok
holdout_genre_science,human_news_lenta_0016,4,H,,0.0088620986,0.0088620986,0.0000000000,1,1,1,1.149856e-07,ok
holdout_genre_seo,human_news_lenta_0016,4,H,,0.2688909524,0.2688909524,-0.0000000000,1,1,1,8.843743e-06,ok
holdout_genre_translation,human_news_lenta_0016,4,H,,0.0088620986,0.0088620986,0.0000000000,1,1,1,1.149856e-07,ok
holdout_model_Anthropic,human_news_lenta_0016,4,H,,0.0003915250,0.0003915250,0.0000000000,1,1,1,9.408008e-09,ok
holdout_model_DeepSeek,human_news_lenta_0016,4,H,,0.0853484901,0.0853484901,0.0000000000,1,1,1,5.200772e-07,ok
holdout_model_NVIDIA,human_news_lenta_0016,4,H,,0.0011536422,0.0011536422,0.0000000000,1,1,1,1.466072e-08,ok
holdout_model_OpenAI,human_news_lenta_0016,4,H,,0.0177028237,0.0177028237,0.0000000000,1,1,1,1.935239e-07,ok
holdout_prompt_P1,human_news_lenta_0016,4,H,,0.0012832652,0.0012832652,0.0000000000,1,1,1,3.314339e-08,ok
holdout_prompt_P2,human_news_lenta_0016,4,H,,0.0009243875,0.0009243875,0.0000000000,1,1,1,2.171989e-08,ok
holdout_prompt_P3,human_news_lenta_0016,4,H,,0.0000000014,0.0000000014,0.0000000000,1,1,1,2.532117e-14,ok
holdout_source,human_news_lenta_0016,4,H,,0.0026573922,0.0026573922,0.0000000000,1,1,1,3.320296e-08,ok
holdout_time,human_news_lenta_0016,4,H,,0.0099685239,0.0099685239,0.0000000000,1,1,1,1.302677e-07,ok
holdout_topic,human_news_lenta_0016,4,H,,0.0019534622,0.0019534622,0.0000000000,1,1,1,3.899813e-08,ok
holdout_genre_prose,human_prose_taiga_arzamas_0050,4,H,,0.1545077474,0.2009275012,0.0464197538,0,0,0,1.110851e-06,ok
holdout_genre_prose,human_prose_taiga_arzamas_0051,4,H,,0.0876685377,0.0876685377,0.0000000000,1,1,1,5.533840e-07,ok
holdout_author,human_prose_taiga_magazines_0048,4,H,,0.0000497200,0.0000486454,-0.0000010746,0,0,0,6.731935e-10,ok
holdout_genre_prose,human_prose_taiga_magazines_0048,4,H,,0.0074062244,0.0074386620,0.0000324376,0,0,0,5.108370e-08,ok
holdout_author,human_prose_taiga_magazines_0053,4,H,,0.0000255280,0.0000312591,0.0000057311,0,0,0,4.325952e-10,ok
holdout_genre_prose,human_prose_taiga_magazines_0053,4,H,,0.0304791111,0.0328285418,0.0023494306,0,0,0,2.196773e-07,ok
holdout_genre_prose,human_prose_taiga_proza_0034,4,H,,0.0313231676,0.0338528782,0.0025297106,0,0,0,2.262919e-07,ok
holdout_genre_prose,human_prose_taiga_proza_0056,4,H,,0.1754387548,0.1754387548,0.0000000000,1,1,1,1.000872e-06,ok
holdout_author,human_science_cyberleninka_0026,4,H,,0.0024480454,0.0000461724,-0.0024018730,0,0,0,6.389716e-10,ok
holdout_genre_analytics,human_science_cyberleninka_0026,4,H,,0.0007027499,0.0000058748,-0.0006968750,0,0,0,1.154734e-10,ok
holdout_genre_commercial,human_science_cyberleninka_0026,4,H,,0.0021491886,0.0000072035,-0.0021419851,0,0,0,1.222254e-10,ok
holdout_genre_news,human_science_cyberleninka_0026,4,H,,0.0151053620,0.0004043327,-0.0147010293,0,0,0,5.290981e-09,ok
holdout_genre_prose,human_science_cyberleninka_0026,4,H,,0.1212863802,0.0319039831,-0.0893823972,0,0,0,2.136946e-07,ok
holdout_genre_science,human_science_cyberleninka_0026,4,H,,0.0151053620,0.0004043327,-0.0147010293,0,0,0,5.290981e-09,ok
holdout_genre_seo,human_science_cyberleninka_0026,4,H,,0.8245929388,0.0000125208,-0.8245804180,0,0,0,5.632523e-10,ok
holdout_genre_translation,human_science_cyberleninka_0026,4,H,,0.0151053620,0.0004043327,-0.0147010293,0,0,0,5.290981e-09,ok
holdout_model_Anthropic,human_science_cyberleninka_0026,4,H,,0.0002891190,0.0000002805,-0.0002888385,0,0,0,6.742925e-12,ok
holdout_model_DeepSeek,human_science_cyberleninka_0026,4,H,,0.1183994038,0.0275471200,-0.0908522838,0,0,0,1.784683e-07,ok
holdout_model_NVIDIA,human_science_cyberleninka_0026,4,H,,0.0033783608,0.0000739698,-0.0033043910,0,0,0,9.410396e-10,ok
holdout_model_OpenAI,human_science_cyberleninka_0026,4,H,,0.0189651800,0.0007864654,-0.0181787146,0,0,0,8.745548e-09,ok
holdout_prompt_P1,human_science_cyberleninka_0026,4,H,,0.0005542242,0.0000003983,-0.0005538259,0,0,0,1.030117e-11,ok
holdout_prompt_P2,human_science_cyberleninka_0026,4,H,,0.0006804709,0.0000007154,-0.0006797555,0,0,0,1.682502e-11,ok
holdout_prompt_P3,human_science_cyberleninka_0026,4,H,,0.0000018664,0.0000000005,-0.0000018659,0,0,0,8.758937e-15,ok
holdout_source,human_science_cyberleninka_0026,4,H,,0.0060748695,0.0001743542,-0.0059005153,0,0,0,2.183904e-09,ok
holdout_time,human_science_cyberleninka_0026,4,H,,0.0220318779,0.0006201230,-0.0214117550,0,0,0,8.180229e-09,ok
holdout_topic,human_science_cyberleninka_0026,4,H,,0.0071876754,0.0000478027,-0.0071398727,0,0,0,9.561361e-10,ok
holdout_author,human_science_cyberleninka_0031,4,H,,0.0180196476,0.0066678575,-0.0113517901,0,0,0,9.166419e-07,ok
holdout_genre_analytics,human_science_cyberleninka_0031,4,H,,0.0475945088,0.0105664700,-0.0370280387,0,0,0,2.054975e-06,ok
holdout_genre_commercial,human_science_cyberleninka_0031,4,H,,0.2715890421,0.0948871920,-0.1767018501,0,0,0,1.457244e-05,ok
holdout_genre_news,human_science_cyberleninka_0031,4,H,,0.1927190590,0.0987740922,-0.0939449668,0,0,0,1.165332e-05,ok
holdout_genre_prose,human_science_cyberleninka_0031,4,H,,0.0965436657,0.0964381567,-0.0001055089,0,0,0,6.028884e-06,ok
holdout_genre_science,human_science_cyberleninka_0031,4,H,,0.1927190590,0.0987740922,-0.0939449668,0,0,0,1.165332e-05,ok
holdout_genre_seo,human_science_cyberleninka_0031,4,H,,0.9999999185,0.9999989901,-0.0000009284,0,0,0,4.543149e-10,ok
holdout_genre_translation,human_science_cyberleninka_0031,4,H,,0.1927190590,0.0987740922,-0.0939449668,0,0,0,1.165332e-05,ok
holdout_model_Anthropic,human_science_cyberleninka_0031,4,H,,0.0136178071,0.0030614370,-0.0105563700,0,0,0,7.336720e-07,ok
