document_id,file_path,sha256,language,genre,brief_id,topic_id,origin_class,author_or_model_id,model_provider,model_exact_id,model_release_or_snapshot,created_at,generation_date,human_publication_date,source_platform,prompt_id,prompt_condition,system_prompt_hash,user_prompt_hash,temperature,top_p,top_k,repetition_penalty,seed,browsing_or_rag,repeat_index,editing_level,editor_type,edit_actor,edit_minutes,edit_instruction,translation_chain,word_count,char_count,preprocessing_profile,license_status,consent_or_public_basis,leakage_group,revision_family_id,dedup_cluster_id,split_group_author,split_group_source,split_group_topic,annotation_batch_id,abstention_reason,status,notes,generation_channel,model_family,model_id_reported,provider,access_method,wrapper_name,wrapper_version,system_prompt_visibility,raw_payload_available,sampling_parameters_known,technical_validity,length_instruction_compliance,hh_subgroups
human_prose_taiga_proza_0034,04-corpus/raw-human/taiga_proza/human_prose_taiga_proza_0034.txt,d18ecaf81097fea2c60de627b8ef2ae0a1677c9622fdbe4300d68b8f1e700faa,ru,prose,,,H,author_0267,,,,,,2015-05-20,taiga_proza,,,,,,,,,,,,,,,,,,763,4912,prose,Taiga: for personal and research purposes; авторы могут требовать удаления,исследовательское использование,taiga_proza,human_prose_taiga_proza_0034,8d35b6e74187cf2a,author_0267,taiga_proza,,,,collected,regulation_level=0; самопубликация на Проза.ру: внешних требований к структуре и оформлению нет,,,,,,,,,,,,,
human_prose_taiga_proza_0035,04-corpus/raw-human/taiga_proza/human_prose_taiga_proza_0035.txt,99a70984c046c4f266374ba72a4d170ef0edf914380ddb6003d789be254b0f17,ru,prose,,,H,author_0138,,,,,,2012-12-07,taiga_proza,,,,,,,,,,,,,,,,,,1773,12074,prose,Taiga: for personal and research purposes; авторы могут требовать удаления,исследовательское использование,taiga_proza,human_prose_taiga_proza_0035,ba74b99fb5022cdd,author_0138,taiga_proza,,,,collected,regulation_level=0; самопубликация на Проза.ру: внешних требований к структуре и оформлению нет,,,,,,,,,,,,,
human_prose_taiga_proza_0036,04-corpus/raw-human/taiga_proza/human_prose_taiga_proza_0036.txt,990d617f7916ee32bcc4cdb47f7a8d771b7d72dfa54f475ee25e4ce4a865ffa1,ru,prose,,,H,author_0236,,,,,,2014-12-17,taiga_proza,,,,,,,,,,,,,,,,,,4633,29709,prose,Taiga: for personal and research purposes; авторы могут требовать удаления,исследовательское использование,taiga_proza,human_prose_taiga_proza_0036,30118445756a947b,author_0236,taiga_proza,,,,collected,regulation_level=0; самопубликация на Проза.ру: внешних требований к структуре и оформлению нет,,,,,,,,,,,,,
human_prose_taiga_proza_0037,04-corpus/raw-human/taiga_proza/human_prose_taiga_proza_0037.txt,648a493806ce8094445c78aa483814e7acdca83e3d1f2e175512062793239099,ru,prose,,,H,author_0224,,,,,,2012-09-23,taiga_proza,,,,,,,,,,,,,,,,,,888,5855,prose,Taiga: for personal and research purposes; авторы могут требовать удаления,исследовательское использование,taiga_proza,human_prose_taiga_proza_0037,dfabd35b7b9c9183,author_0224,taiga_proza,,,,collected,regulation_level=0; самопубликация на Проза.ру: внешних требований к структуре и оформлению нет,,,,,,,,,,,,,
human_prose_taiga_proza_0038,04-corpus/raw-human/taiga_proza/human_prose_taiga_proza_0038.txt,8ef7cadb677a888c2929d5fa816a5aa0979e2e15347c78495509faa71d3dec52,ru,prose,,,H,author_0203,,,,,,2016-12-12,taiga_proza,,,,,,,,,,,,,,,,,,1989,13098,prose,Taiga: for personal and research purposes; авторы могут требовать удаления,исследовательское использование,taiga_proza,human_prose_taiga_proza_0038,28dc176d71a6966d,author_0203,taiga_proza,,,,collected,regulation_level=0; самопубликация на Проза.ру: внешних требований к структуре и оформлению нет,,,,,,,,,,,,,
human_prose_taiga_proza_0039,04-corpus/raw-human/taiga_proza/human_prose_taiga_proza_0039.txt,f6c2d84a80b4b41298ecca02241f2a6ba70d16bc1d25b0ffe13e20078adbdec6,ru,prose,,,H,author_0138,,,,,,2012-04-22,taiga_proza,,,,,,,,,,,,,,,,,,1099,6731,prose,Taiga: for personal and research purposes; авторы могут требовать удаления,исследовательское использование,taiga_proza,human_prose_taiga_proza_0039,9a8a9461b08459f6,author_0138,taiga_proza,,,,collected,regulation_level=0; самопубликация на Проза.ру: внешних требований к структуре и оформлению нет,,,,,,,,,,,,,
human_prose_taiga_proza_0040,04-corpus/raw-human/taiga_proza/human_prose_taiga_proza_0040.txt,338e9a63427f85fa6a487a4ac92238ebdd3db79663420c87079bfcb434c5f150,ru,prose,,,H,author_0221,,,,,,2014-10-14,taiga_proza,,,,,,,,,,,,,,,,,,1343,9002,prose,Taiga: for personal and research purposes; авторы могут требовать удаления,исследовательское использование,taiga_proza,human_prose_taiga_proza_0040,a2386f5f6ba646d8,author_0221,taiga_proza,,,,collected,regulation_level=0; самопубликация на Проза.ру: внешних требований к структуре и оформлению нет,,,,,,,,,,,,,
human_prose_taiga_proza_0041,04-corpus/raw-human/taiga_proza/human_prose_taiga_proza_0041.txt,2ab5fca7aa7e82087b06ccf4facf2c5f4e997f5278f507c6e4f20c2bbbdfde48,ru,prose,,,H,author_0062,,,,,,2014-09-09,taiga_proza,,,,,,,,,,,,,,,,,,932,5814,prose,Taiga: for personal and research purposes; авторы могут требовать удаления,исследовательское использование,taiga_proza,human_prose_taiga_proza_0041,a1e6616796b40cd9,author_0062,taiga_proza,,,,collected,regulation_level=0; самопубликация на Проза.ру: внешних требований к структуре и оформлению нет,,,,,,,,,,,,,
human_prose_taiga_proza_0042,04-corpus/raw-human/taiga_proza/human_prose_taiga_proza_0042.txt,d0af9ce1b4bfc8cad21f47b6dda61c87d9c4b02e70599963702b8b7eac19feaf,ru,prose,,,H,author_0276,,,,,,2016-02-26,taiga_proza,,,,,,,,,,,,,,,,,,2618,17060,prose,Taiga: for personal and research purposes; авторы могут требовать удаления,исследовательское использование,taiga_proza,human_prose_taiga_proza_0042,1572d51539c42969,author_0276,taiga_proza,,,,collected,regulation_level=0; самопубликация на Проза.ру: внешних требований к структуре и оформлению нет,,,,,,,,,,,,,
human_prose_taiga_proza_0043,04-corpus/raw-human/taiga_proza/human_prose_taiga_proza_0043.txt,22b9e3bbf0c320508cb36d8607ccd82006fd86280304884b6582dc6fda1d1f06,ru,prose,,,H,author_0138,,,,,,2012-01-17,taiga_proza,,,,,,,,,,,,,,,,,,1230,8012,prose,Taiga: for personal and research purposes; авторы могут требовать удаления,исследовательское использование,taiga_proza,human_prose_taiga_proza_0043,aa0a5bbdf71ce7ee,author_0138,taiga_proza,,,,collected,regulation_level=0; самопубликация на Проза.ру: внешних требований к структуре и оформлению нет,,,,,,,,,,,,,
human_prose_taiga_proza_0044,04-corpus/raw-human/taiga_proza/human_prose_taiga_proza_0044.txt,9d80df0e77f42920521f24fe81c44f291ef12280c7ad4fcc98e4622211c77b9f,ru,prose,,,H,author_0197,,,,,,2013-06-24,taiga_proza,,,,,,,,,,,,,,,,,,1398,8267,prose,Taiga: for personal and research purposes; авторы могут требовать удаления,исследовательское использование,taiga_proza,human_prose_taiga_proza_0044,4acdd06e57e856e2,author_0197,taiga_proza,,,,collected,regulation_level=0; самопубликация на Проза.ру: внешних требований к структуре и оформлению нет,,,,,,,,,,,,,
human_prose_taiga_proza_0045,04-corpus/raw-human/taiga_proza/human_prose_taiga_proza_0045.txt,d7bc182a4f74d44b715f0bc8218dc1a39c5d5dfb3900e45d2e3a94ea3b536aeb,ru,prose,,,H,author_0008,,,,,,2016-12-02,taiga_proza,,,,,,,,,,,,,,,,,,812,5547,prose,Taiga: for personal and research purposes; авторы могут требовать удаления,исследовательское использование,taiga_proza,human_prose_taiga_proza_0045,7b838a850b2bafb0,author_0008,taiga_proza,,,,collected,regulation_level=0; самопубликация на Проза.ру: внешних требований к структуре и оформлению нет,,,,,,,,,,,,,
human_prose_taiga_proza_0046,04-corpus/raw-human/taiga_proza/human_prose_taiga_proza_0046.txt,82ec01ef7c56dc97fca585ad111c7876db9251c0e3def94897a3aaa7f8500a67,ru,prose,,,H,author_0260,,,,,,2016-06-22,taiga_proza,,,,,,,,,,,,,,,,,,799,5724,prose,Taiga: for personal and research purposes; авторы могут требовать удаления,исследовательское использование,taiga_proza,human_prose_taiga_proza_0046,e849919b2168d795,author_0260,taiga_proza,,,,collected,regulation_level=0; самопубликация на Проза.ру: внешних требований к структуре и оформлению нет,,,,,,,,,,,,,
human_prose_taiga_proza_0047,04-corpus/raw-human/taiga_proza/human_prose_taiga_proza_0047.txt,c4047a7ab7c1b365434e6a5c5c34d5fcc4e47a606544e6fa5897cbe9cbbec458,ru,prose,,,H,author_0156,,,,,,2015-07-09,taiga_proza,,,,,,,,,,,,,,,,,,938,5628,prose,Taiga: for personal and research purposes; авторы могут требовать удаления,исследовательское использование,taiga_proza,human_prose_taiga_proza_0047,b9acd620c1e4594c,author_0156,taiga_proza,,,,collected,regulation_level=0; самопубликация на Проза.ру: внешних требований к структуре и оформлению нет,,,,,,,,,,,,,
human_prose_taiga_proza_0048,04-corpus/raw-human/taiga_proza/human_prose_taiga_proza_0048.txt,af5a77ee59069e03d15e5a82743c44ad83c1479eb9e584e54c0efeced65db07b,ru,prose,,,H,author_0080,,,,,,2014-05-11,taiga_proza,,,,,,,,,,,,,,,,,,1457,9856,prose,Taiga: for personal and research purposes; авторы могут требовать удаления,исследовательское использование,taiga_proza,human_prose_taiga_proza_0048,96094ca2e23cb0d1,author_0080,taiga_proza,,,,collected,regulation_level=0; самопубликация на Проза.ру: внешних требований к структуре и оформлению нет,,,,,,,,,,,,,
human_prose_taiga_proza_0049,04-corpus/raw-human/taiga_proza/human_prose_taiga_proza_0049.txt,59c5b86fe14dfaf307780f54fe11cca00ed11a55420d9d72745c1af10b5c291e,ru,prose,,,H,author_0185,,,,,,2016-09-01,taiga_proza,,,,,,,,,,,,,,,,,,857,5663,prose,Taiga: for personal and research purposes; авторы могут требовать удаления,исследовательское использование,taiga_proza,human_prose_taiga_proza_0049,c4e86fd1c35ed8e0,author_0185,taiga_proza,,,,collected,regulation_level=0; самопубликация на Проза.ру: внешних требований к структуре и оформлению нет,,,,,,,,,,,,,
